Id,Jurisdicci,area.prot,Especie,Fecha,Altitud,Localidad,Ambiente,Estado,Uso,Cantidad,Rastros,y,id_General,origen_SIB,mes,Periodo,yshort,coordX,coordY
154,SANTA CRUZ,,HUEMUL,12/10/2011,450,"Extremo Norte del Cerro Polo,?a 900 m al Sur de?la desembocadura del R?o Blanco en el R?o El?ctrico, Prov. de Santa Cruz.","Terrazas con vegetaci?n en matorral abierto, pendiente moderada. Neneo, mata guanaco, coiron, arvejilla, lengas aisladas.",,"Turismo, ganader?a, Hoster?a a 120 metros.",2,,2011,2014,monumento,10,primavera,11,723364.9044,4541720.702
95,SANTA CRUZ,RNS_Ricanor,HUEMUL,9/02/2012,500,"Margen Sur del R?o El?ctrico, unos 2,25 km al Oeste de la Ruta 23",Fondo de valle con bosque de lenga?,Regular por ganader?a,"Propiedad privada, ganader?a. Turismo, sendero.",1,,2012,2138,reservalagodesierto,2,verano,12,647901.8492,4544277.579
94,SANTA CRUZ,RNS_Ricanor,HUEMUL,16/02/2012,525,"?Margen Sur del R?o El?ctrico, unos 2,5 km al Oeste de la Ruta 23.","Fondo de valle, con bosque de lenga y pastizal",Regular por ganader?a,"Propiedad privada, ganader?a. Turismo, sendero.",1,,2012,2139,reservalagodesierto,2,verano,12,647672.5028,4544417.224
119,SANTA CRUZ,RNS_Ricanor,HUEMUL,31/12/2013,477,"Margen Norte del R?o El?ctrico, 3,3 km aguas arriba de la confluencia con R?o Blanco. Campo Los Huemules","Fondo de valle, costa de r?o, comienzo de ladera contigua con bosque de lenga",Bueno a muy bueno,"Turismo, sendero. Propiedad privada (Reserva)",1,,2013,2167,reservalagodesierto,12,primavera,13,647853.3597,4544479.113
271,SANTA CRUZ,,HUEMUL,20/04/2008,530,"R?o Blanco, a 500 metros de su desembocadura en el R?o El?ctrico.","Bosque con predominio de ?ire, sector costero de r?o, suelo rocoso. Pendiente leve.",,Propiedad privada con turismo,1,,2008,2080,reservalagodesierto,4,oto¤o,8,650220.8453,4544426.138
2751,SANTA CRUZ,RNS_Ricanor,HUEMUL,12/02/2018,860,"Ladera NO del Cerro El‚ctrico, a 1.200 m al SE de la desembocadura del R¡o El‚ctrico. Sector Ricanor.","Ladera arbustiva, lenga achaparrada y prado andino, suelo arenoso-pedregoso, rocas dispersas. Pendiente moderada. Exposici¢n mayormente Norte.",Bueno a muy bueno,"Turismo, sendero",1,,2018,1834,Glaciares,2,verano,18,643840.3294,4544807.91
159,SANTA CRUZ,RNS_Ricanor,HUEMUL,6/02/2015,770,"Ladera norte del Cerro El?ctrico Oeste, 1,7 km al SE de la naciente del R?o El?ctrico","Ladera alta con herb?ceas y arbustivas bajas, murtilla, chaura, Gunnera magellanica. Pendiente pronunciada. Suelo arenoso-pedregoso. Roquedales y piedras grandes dispersas.",Bueno,"Turismo, sendero. propiedad privada con ganado",1,,2015,2205,reservalagodesierto,2,verano,15,644142.7197,4544811.124
166,SANTA CRUZ,RNS_Ricanor,HUEMUL,22/03/2015,500,"Margen sur del R?o El?ctrico, a unos 4 km de la naciente en el Lago El?ctrico","Fondo de valle con bosque de lenga, pendiente leve",Regular a bueno,"Turismo, sendero, circulaci?n de veh?culos motorizados, campamento. Propiedad privada con ganado",2,,2015,2216,reservalagodesierto,3,verano,15,647004.7499,4544779.938
2641,SANTA CRUZ,RNS_Ricanor,HUEMUL,22/12/2020,0,"Campo Los Huemules, Provincia de Santa Cruz.",Bosque de lenga.,Bueno,Investigaci¢n,1,,2020,1728,Glaciares,12,primavera,20,647385.0717,4544836.513
2674,SANTA CRUZ,RNS_Ricanor,HUEMUL,20/03/2021,0,"Campo los Huemules, Provincia de Santa Cruz.",Bosque de lenga.,Bueno,Investigaci¢n,1,,2021,1758,Glaciares,3,verano,21,646420.428,4544995.74
2187,SANTA CRUZ,RNS_Ricanor,HUEMUL,15/03/2019,523,Senda Piedra del fraile (mitad de camino).,Bosque,Bueno,,1,,2019,1300,Glaciares,3,verano,19,646384.62,4545018.939
2402,SANTA CRUZ,,HUEMUL,27/12/2019,0,Campo Los Huemules. Provincia de Santa Cruz. Rio El‚ctrico 1 km.,Bosque de lenga,Bueno,Tur¡stico,1,,2019,1515,Glaciares,12,primavera,19,646901.4888,4545005.172
2405,SANTA CRUZ,,HUEMUL,11/12/2019,0,Campo Los Huemules. Provincia de Santa Cruz. Sendero Conexi¢n Valle Rio El‚ctrico y Laguna Azul.,Bosque de lenga,Bueno,,1,,2019,1518,Glaciares,12,primavera,19,647557.5679,4545020.999
2663,SANTA CRUZ,,HUEMUL,23/01/2021,0,"Campo Los Huemules, provincia de Santa Cruz.","Bosque de lenga, borde re rio.",Bueno,Tur¡stico.,1,,2021,1748,Glaciares,1,verano,21,646436.7616,4545062.048
43,SANTA CRUZ,RNS_Ricanor,HUEMUL,1/01/2007,500,"Valle del R?o El?ctrico, sendero a Piedra del Fraile.",,,"Turismo, sendero.",1,,2007,2063,reservalagodesierto,1,verano,7,646189.8352,4545090.858
2643,SANTA CRUZ,,HUEMUL,10/01/2021,0,"Campo Los Huemules, provincia de Santa Cruz",Bosque de lenga,Bueno,Turistico,1,,2021,1730,Glaciares,1,verano,21,647514.7821,4545055.518
2285,SANTA CRUZ,RNS_Ricanor,HUEMUL,20/09/2019,0,Cerca de la portada (300 mts),Arbustal,Bueno,Zona de uso publico,1,,2019,1398,Glaciares,9,invierno,19,651654.1352,4544943.053
93,SANTA CRUZ,RNS_Ricanor,HUEMUL,30/03/2012,530,"Ladera Sur del R?o El?ctrico, 2,5 km al Este de la naciente","Fondo de valle, pendiente moderada, exposici?n Norte con bosque de lenga.",Regular a malo por pastoreo,"Turismo, sendero y campamento cercano, a unos 500 metros. Propiedades privadas, ganado vacuno.",1,,2012,2144,reservalagodesierto,3,verano,12,645428.0842,4545211.145
2652,SANTA CRUZ,,HUEMUL,10/01/2021,0,"Campo Los Huemules, provincia de Santa Cruz.",Bosque de lenga.,Bueno,Tur¡stico.,1,,2021,1739,Glaciares,1,verano,21,647571.4023,4545265.355
2649,SANTA CRUZ,,HUEMUL,28/01/2021,0,"Campo Los Huemules, Provincia de Santa Cruz.",Bosque de lenga,Bueno,Tur¡stico.,1,,2021,1736,Glaciares,1,verano,21,647542.8772,4545288.367
305,SANTA CRUZ,,HUEMUL,12/03/2018,480,"Ladera Sur del R?o El?ctrico, a 1 km aguas arriba de la confluencia con el R?o Blanco","Ladera pedregosa con arbustos y pastizal y algunas lengas, pendiente leve a moderada, exposici?n mayormente Norte-NE",Bueno a regular,"Turismo, estacionamiento vehicular",1,,2018,2310,reservalagodesierto,3,verano,18,650072.3285,4545231.13
2724,SANTA CRUZ,,HUEMUL,19/09/2020,535,Refugio Piedra del Fraile,bosque de lenga,Bueno,ZUPE,2,,2020,1807,Glaciares,9,invierno,20,717514.1688,4542990.434
2725,SANTA CRUZ,,HUEMUL,20/09/2020,535,Refugio Piedra del Fraile,bosque de lenga,Bueno,ZUPE,2,,2020,1808,Glaciares,9,invierno,20,717514.1688,4542990.434
26,SANTA CRUZ,RNS_Ricanor,HUEMUL,13/04/2010,540,"Margen Sur del R?o El?ctrico a 1,4 km de su naciente en el Lago El?ctrico.",Pedrero y matorral cerca del r?o. Pendiente plana.,,"Turismo, cercan?as del refugio Piedra del Fraile.",1,,2010,2113,reservalagodesierto,4,oto¤o,10,644451.1061,4545459.336
2378,SANTA CRUZ,,HUEMUL,22/11/2019,0,Campo Los Huemules. Provincia de Santa Cruz. Inicio senda Valle rio Diablo.,Bosque de lenga.,Bueno,Turistico,1,,2019,1491,Glaciares,11,primavera,19,644779.3075,4545472.964
2377,SANTA CRUZ,,HUEMUL,29/11/2019,0,Campo Los Huemules. Provincia de Santa Cruz. Rio El‚ctrico frente a refugio Piedras del Fraile.,Pedrero de altura con lenga achaparrada.,Bueno,Tur¡stico,2,,2019,1490,Glaciares,11,primavera,19,644779.3075,4545472.964
2571,SANTA CRUZ,,HUEMUL,25/02/2020,0,Campo Los Huemules. Provincia de Santa Cruz.,Bosque de lenga.,Bueno,Tur¡stico,1,,2020,1684,Glaciares,2,verano,20,646562.2327,4545670.521
2436,SANTA CRUZ,,HUEMUL,12/05/2020,575,Campo Los Huemules. Provincia de Santa Cruz. Senda Rio Electrico a Laguna Azul.,Bosque de lenga,Bueno,Tur¡stico,1,,2020,1549,Glaciares,5,oto¤o,20,647399.514,4545648.172
120,SANTA CRUZ,,HUEMUL,9/01/2014,576,"500 metros al Sudeste de Laguna Azul, Campo Los Huemules","Ladera de pendiente moderada con bosque de lenga maduro, abierto y pastizal alto y algunos arbustos dispersos, calafate, siete camisas. Exposici?n SE",Muy bueno,"Turismo controlado, propiedad privada sin ganado en ese sector",1,,2014,2169,reservalagodesierto,1,verano,14,647447.6627,4545813.742
310,SANTA CRUZ,,HUEMUL,11/02/2018,454,"R?o Diablo, unos 5 km de la desembocadura; 800 m al Este-NE de Laguna Lola. Campo Los Huemules","Costa de r?o y ladera con bosque de lenga y pastizal. Pendiente leve, exposici?n mayormente NE",Bueno a regular,"Turismo, y zona residencial regulada",2,Huellas,2018,2296,reservalagodesierto,2,verano,18,648944.1917,4545784.593
2648,SANTA CRUZ,,HUEMUL,11/01/2021,0,"Campo Los Huemules, Provincia de Santa Cruz.",Bosque de lenga,Bueno,Tur¡stico,1,,2021,1735,Glaciares,1,verano,21,647240.6767,4545975.015
2581,SANTA CRUZ,,HUEMUL,10/02/2020,0,Campo Los Huemules. Provincia de Santa Cruz. Senda coreccion Laguna Azul con Rio El‚ctrico.,Bosque de lenga,Bueno,Tur¡stico,1,,2020,1693,Glaciares,2,verano,20,647227.6002,4546030.984
2423,SANTA CRUZ,,HUEMUL,8/01/2020,0,Capo Los Huemules. Provincia de Santa Cruz. Laguna Azul a playita de pescadores.,Bosque de lenga,Bueno,Tur¡stico,1,,2020,1536,Glaciares,1,verano,20,646915.3979,4546072.692
2404,SANTA CRUZ,,HUEMUL,24/12/2019,0,Campo Los Huemules. Provincia de Santa Cruz. Laguna Azul cruzando senda a Rio El‚ctrico.,Bosque de lenga,Bueno,Tur¡stico,1,,2019,1517,Glaciares,12,primavera,19,647208.7278,4546142.727
2401,SANTA CRUZ,,HUEMUL,28/12/2019,0,Campo Los Huemules. Provincia de Santa Cruz. Senda Rio El‚ctrico a Laguna Azul.,Bosque de lenga,Bueno,Tur¡stico,1,,2019,1514,Glaciares,12,primavera,19,647361.6361,4546138.638
125,SANTA CRUZ,,HUEMUL,13/12/2014,580,"Margen Este de la Laguna Azul, a 200 m del extremo sur de la laguna, Reserva Natural Los Huemules.","Ladera con bosque abierto de lenga, alternando con matorrales, notro. Exposici?n Oeste.",Muy bueno,Propiedad privada sin ganado. Tursimo,2,,2014,2191,reservalagodesierto,12,primavera,14,647221.6545,4546353.735
136,SANTA CRUZ,,HUEMUL,21/02/2015,540,"Senda a Laguna Azul, RN Los Huemules","Bosque de lenga abierto con arbustivas, peque?os pastizales de gram?neas y herb?ceas.",Bueno a muy bueno,"Propiedad privada sin ganado, uso tur?stico y desarrollo urbano controlado cercano",1,,2015,2212,reservalagodesierto,2,verano,15,647616.2528,4546476.661
186,SANTA CRUZ,,HUEMUL,19/10/2015,480,"Margen oeste del R?o Diablo, 35 m al norte de la confluencia con el arroyo de la Laguna Azul, R. N. Los Huemules","Fondo de valle, comienzo de ladera con bosque de lenga, le?a dura. Pendiente leve, exposici?n NE.",Bueno,"Propiedad privada, tursimo, sendero, cercan?as del sector de urbanizaci?n",3,,2015,2226,reservalagodesierto,10,primavera,15,647801.9388,4546471.681
2420,SANTA CRUZ,,HUEMUL,13/01/2020,0,Campo Los Huemules. Provincia de Santa Cruz.Inicio senda a laguna Azul.,Sotobosque,Bueno,Tur¡stico,1,,2020,1533,Glaciares,1,verano,20,646578.0261,4546537.758
2417,SANTA CRUZ,,HUEMUL,13/01/2020,0,Campo Los Huemules. Provincia de Santa Cruz. Senda a laguna Azul.,Bosque de lenga,Bueno,Tur¡stico,2,,2020,1530,Glaciares,1,verano,20,647670.304,4546508.584
2395,SANTA CRUZ,,HUEMUL,27/12/2019,0,"Campo Los Huemules. provincia de santa Cruz. Senda laguna Azul, primer cascada.",Bosque abierto de lenga,Bueno,Tur¡stico,1,,2019,1508,Glaciares,12,primavera,19,647735.8407,4546506.826
23,SANTA CRUZ,,HUEMUL,11/03/2010,460,"Valle del R?o de Las Vueltas, ruta 23, altura Lagos Azul y C?ndor.","Bosque de ?ire, pendiente plana.",,"Sector ""Urbanizaci?n"" Ea. Los Huemules.",1,,2010,2109,reservalagodesierto,3,verano,10,648529.8614,4546496.596
2384,SANTA CRUZ,,HUEMUL,27/12/2019,0,Campo Los Huemules. Provincia de Santa Cruz.,Bosque de lenga.,Bueno,Tur¡stico,1,,2019,1497,Glaciares,12,primavera,19,647736.1388,4546517.942
2645,SANTA CRUZ,,HUEMUL,6/01/2021,0,"Campo los Huemules, provincia de Santa Cruz",Bosque de lenga,Bueno,Turistico,3,,2021,1732,Glaciares,1,verano,21,647634.4907,4546531.792
2583,SANTA CRUZ,,HUEMUL,21/02/2020,0,"Campo Los Huemules. Provincia de Santa Cruz. Senda Laguna Azul, cartel pesca.",Bosque de lenga,Bueno,Turistico,1,,2020,1695,Glaciares,2,verano,20,647554.6878,4546545.054
2375,SANTA CRUZ,,HUEMUL,26/10/2019,0,Campo Los Huemules. Provincia de Santa Cruz. Inicio senda Laguna Azul.,Bosque de Lenga,Bueno,Turistico,1,,2019,1488,Glaciares,10,primavera,19,647765.8627,4546539.393
126,SANTA CRUZ,,HUEMUL,13/01/2015,500,"Ladera Oeste del R?o Diablo, 140 metros al NO de la confluencia con el arroyo de Laguna Azul, Reserva Los Huemules?","?Bosque de lenga maduro, abierto con pastizal y arbustivas bajas, en ladera de exposici?n Este-NE. Pendiente moderada.",Muy bueno,Reserva en propiedad privada. Turismo,1,,2015,2196,reservalagodesierto,1,verano,15,647768.5119,4546583.817
2422,SANTA CRUZ,,HUEMUL,28/01/2020,0,Campo Los Huemules. provincia de Santa Cruz. Senda laguna Azul a metros de llegar a ella.,"Sotobosque, bosque de lenga maduro",Bueno,Tur¡stico,1,,2020,1535,Glaciares,1,verano,20,647461.5111,4546603.169
2418,SANTA CRUZ,,HUEMUL,26/01/2020,0,Campo Los Huemules. Provincia de Santa Cruz. Cruzando senda Laguna Azul.,Bosque de lenga,Bueno,Tur¡stico,2,,2020,1531,Glaciares,1,verano,20,647841.665,4546648.598
2673,SANTA CRUZ,,HUEMUL,12/03/2021,0,"Campo los Huemules, Provincia de Santa Cruz.",Bosque de lenga.,Bueno,Tur¡stico,1,,2021,1757,Glaciares,3,verano,21,647740.3128,4546673.565
2390,SANTA CRUZ,,HUEMUL,3/12/2019,470,Campo Los Huemules. Provincia de Santa Cruz. Pasarela a laguna Azul.,Bosque de lenga,Bueno,Tur¡stico,1,,2019,1503,Glaciares,12,primavera,19,647842.56,4546681.946
2399,SANTA CRUZ,,HUEMUL,4/12/2019,507,Campo Los Huemules. Provincia de Santa Cruz. Ca¤adon que baja de Laguna Azul.,Bosque de lenga,Bueno,Tur¡stico,2,,2019,1512,Glaciares,12,primavera,19,647777.3195,4546694.82
2433,SANTA CRUZ,,HUEMUL,7/01/2020,0,Campo Los Huemules. Provincia de Santa Cruz. Laguna Azul,Borde de laguna,Bueno,Tur¡stico,1,,2020,1546,Glaciares,1,verano,20,646281.3386,4546890.483
2374,SANTA CRUZ,,HUEMUL,20/05/2019,0,Campo Los Huemules. Provincia de Santa Cruz,Bosque de lenga,Bueno,Zona Intangible,1,,2019,1487,Glaciares,5,oto¤o,19,646674.5836,4546880.027
2681,SANTA CRUZ,,HUEMUL,15/06/2021,716,Campo Los Huemules. Provincia de Santa Cruz.,Bosque de lenga,Bueno,"Conservaci¢n, tur¡stico.",1,,2021,1764,Glaciares,6,oto¤o,21,646653.0326,4546891.724
2383,SANTA CRUZ,,HUEMUL,22/12/2019,0,"Campo Los Huemules. Provincia de santa Cruz. Laguna Azul, Morro Mallin Inundado.",Bosque de lenga,Bueno,Tur¡stico,1,,2019,1496,Glaciares,12,primavera,19,647556.0407,4546867.611
272,SANTA CRUZ,,HUEMUL,29/05/2018,485,"Extremo sur de la Loma del Diablo, 800 m al Este de Laguna Azul, RN Los Huemules",Ladera con bosque de lenga maduro y pastizal bajo. Pendiente leve,Bueno,"Turismo, zona urbanizada contigua",1,,2018,2317,reservalagodesierto,5,oto¤o,18,648296.9515,4546858.839
2576,SANTA CRUZ,,HUEMUL,8/02/2020,0,Campo Los Huemules. Provincia de Santa Cruz. Mallin entre Laguna Azul y Laguna Verde.,Borde de mallin.,Bueno,Tur¡stico,1,,2020,1689,Glaciares,2,verano,20,647564.2163,4546900.763
2396,SANTA CRUZ,,HUEMUL,27/12/2019,0,Campo Los Huemules. Provincia de Santa Cruz. Morro laguna Azul,Bosque de lenga,Bueno,Tur¡stico,1,,2019,1509,Glaciares,12,primavera,19,647644.6202,4546909.733
2411,SANTA CRUZ,,HUEMUL,15/01/2020,0,Campo Los Huemules. Provincia de Santa Cruz. Rio Diablo acceso pasarela Laguna Verde.,Bosque de lenga,Bueno,Tur¡stico.,2,,2020,1524,Glaciares,1,verano,20,647870.9706,4546925.91
2413,SANTA CRUZ,,HUEMUL,16/01/2020,0,"Campo Los Huemules, provincia de Santa Cruz. Entre Km 1 y Km 2 Rio Diablo",Bosque de lenga,Bueno,Tur¡stico,2,,2020,1526,Glaciares,1,verano,20,647951.3756,4546934.875
24,SANTA CRUZ,,HUEMUL,24/03/2010,490,"Margen Este del R?o C?ndor, Ea. Los Huemules","Bosque de lenga, pendiente suave.",,"Sector ""Urbanizaci?n""?Ea. Los Huemules.",1,,2010,2111,reservalagodesierto,3,verano,10,648002.6512,4546944.622
2425,SANTA CRUZ,,HUEMUL,3/01/2020,0,Campo los Huemules. provincia de Santa Cruz.Entre laguna Azul y Laguna Verde.,Bosque de lenga,Bueno,Tur¡stico,1,,2020,1538,Glaciares,1,verano,20,647640.6148,4547032.203
2679,SANTA CRUZ,,HUEMUL,1/05/2021,579,Campo Los Huemules. Provincia de Santa Cruz.,Bosque de lenga,Bueno,"Conservaci¢n, turismo.",1,,2021,1762,Glaciares,5,oto¤o,21,647793.5481,4547028.103
2397,SANTA CRUZ,,HUEMUL,24/12/2019,0,Campo Los Huemules. Provincia de Santa Cruz. Entre morros Laguna Azul y Laguna Verde.,Bosque de lenga,Bueno,Tur¡stico,1,,2019,1510,Glaciares,12,primavera,19,647560.8046,4547045.466
2584,SANTA CRUZ,,HUEMUL,9/02/2020,0,Campo Los Huemules. Provincia de Santa Cruz.Entre Laguna Azul y laguna Verde.,Bosque de lenga,Bueno,Turistico,2,,2020,1696,Glaciares,2,verano,20,647575.9652,4547067.307
2403,SANTA CRUZ,,HUEMUL,26/12/2019,0,Campo Los Huemules. Provincia de Santa Cruz. Morro Laguna Azul.,Bosque de lenga,Bueno,Tur¡stico,1,,2019,1516,Glaciares,12,primavera,19,647750.7472,4547062.623
177,SANTA CRUZ,,HUEMUL,22/02/2016,580,"Ladera sur de Laguna Verde a 50 metros de la orilla, Reserva Natural Los Huemules","Ladera con bosque de lenga y pastizal de gram?neas con Berberis aislados. Pendiente moderada a leve, exposici?n norte",Muy bueno,Tursimo. Establecimiento privado con sectores de conservaci?n y otros en urbanizaci?n,2,,2016,2253,reservalagodesierto,2,verano,16,647608.3064,4547077.565
2585,SANTA CRUZ,,HUEMUL,5/02/2020,0,Campo Los Huemules. Provincia de Santa Cruz. Loma del Siablo,Matorral,Bueno,Turistico,1,,2020,1697,Glaciares,2,verano,20,648428.9256,4547077.765
2587,SANTA CRUZ,,HUEMUL,24/02/2020,0,Campo Los Huemules. Provincia de Santa Cruz.  Loma del Diablo,Bosque de lenga,Bueno,Tur¡stico,1,,2020,1699,Glaciares,2,verano,20,648610.9911,4547072.856
2678,SANTA CRUZ,,HUEMUL,24/04/2021,583,Campo Los Huemules. Provincia de Santa Cruz.,Bosque de lenga,Bueno,"Conservaci¢n, turismo.",1,,2021,1761,Glaciares,4,oto¤o,21,647709.1379,4547141.606
2400,SANTA CRUZ,,HUEMUL,29/12/2019,0,Campo Los Huemules. Provincia de Santa Cruz. Este laguna Verde desde deck.,Bosque de lenga,Bueno,Tur¡stico,1,,2019,1513,Glaciares,12,primavera,19,647695.7645,4547186.46
2660,SANTA CRUZ,,HUEMUL,15/02/2021,566,"Campo Los Huemules, provincia de Santa Cruz.",Bosque de lenga,Bueno,Tur¡stico,3,,2021,1745,Glaciares,2,verano,21,647565.8661,4547234.436
279,SANTA CRUZ,,HUEMUL,12/01/2019,510,"Margen oeste del r?o Diablo, 260 m al Este de Laguna Verde, RN Los Huemules",Bosque de lenga maduro con pastizal y matorral de arbustivas bajo. Suelo totalmente cubierto,Muy bueno,Turismo. Reserva privada con desarrollo urbano a menos de 500 mts,1,,2019,2328,reservalagodesierto,1,verano,19,647956.5228,4547235.083
2414,SANTA CRUZ,,HUEMUL,20/01/2020,0,"Campo Los Huemules. Provincia de Santa Cruz. Laguna Verde, orilla, frente al deck.",Bosque de Lenga,Bueno,Tur¡stico,1,,2020,1527,Glaciares,1,verano,20,647733.9667,4547252.179
2412,SANTA CRUZ,,HUEMUL,27/01/2020,0,Campo Los Huemules. Provincia de Santa Cruz. Entre Laguna Azul y Laguna Verde.,Bosque de lenga,Bueno,Tur¡stico,1,,2020,1525,Glaciares,1,verano,20,647552.4912,4547279.29
2398,SANTA CRUZ,,HUEMUL,29/12/2019,0,Campo Los Huemules. provincia de Santa Cruz. Laguna Verde.,Bosque abierto,Bueno,Tur¡stico,1,,2019,1511,Glaciares,12,primavera,19,647727.28,4547274.606
2653,SANTA CRUZ,,HUEMUL,31/01/2021,566,"Campo Los Huemules, Provincia de Santa Cruz.",Bosque de Lenga,Bueno,Tur¡stico.,2,,2021,1740,Glaciares,1,verano,21,647553.0866,4547301.522
2677,SANTA CRUZ,,HUEMUL,23/04/2021,0,"Campo los Huemules, provincia de Santa Cruz.",Bosque de lenga,Bueno,"Conservaci¢n, turismo.",1,,2021,1760,Glaciares,4,oto¤o,21,647829.8365,4547294.103
2391,SANTA CRUZ,,HUEMUL,12/12/2019,0,Campo Los Huemules. Provincia de Santa Cruz. Laguna Verde antes de llegar al deck.,Bosque de lenga,Bueno,Tur¡stico,2,,2019,1504,Glaciares,12,primavera,19,647569.1411,4547356.711
2407,SANTA CRUZ,,HUEMUL,10/01/2020,0,Campo Los Huemules. Provincia de Santa Cruz. Senda entre Laguna Azul y Laguna Verde.,Bosque de lenga,Bueno,Tur¡stico.,2,,2020,1520,Glaciares,1,verano,20,647584.0048,4547367.437
2406,SANTA CRUZ,,HUEMUL,24/01/2020,0,Campo Los Huemules. Provincia de Santa Cruz. Laguna Verde.,Bosque de lenga,Bueno,Tur¡stico,1,,2020,1519,Glaciares,1,verano,20,647584.0048,4547367.437
169,SANTA CRUZ,,HUEMUL,19/10/2015,580,"Ladera oeste de Laguna Verde, Reserva Los Huemules",Ladera de opendiente leve con bosque de lenga y pastizal bajo,Bueno a muy bueno,Turismo. Propiedad privada sin ganado,1,,2015,2225,reservalagodesierto,10,primavera,15,647558.5143,4547368.12
34,SANTA CRUZ,,HUEMUL,14/12/2007,590,"Ladera Este de la Loma del Diablo, Campo Los Huemules","Bosque de lenga, pendiente leve",Bueno,"Propiedad privada, zona de reserva, uso tur?stico sin ganado.",1,,2007,2076,reservalagodesierto,12,primavera,7,648627.6553,4547339.383
2570,SANTA CRUZ,,HUEMUL,20/02/2020,0,"Campo Los Huemules. Provincia de Santa Cruz. Laguna Verde, costa pasarela.",Borde de laguna,Bueno,Tur¡stico,3,,2020,1683,Glaciares,2,verano,20,647722.6794,4547374.845
2575,SANTA CRUZ,,HUEMUL,3/02/2020,0,Campo Los Huemules. Provincia de Santa Cruz.,Bosque de lenga,Bueno,Investigaci¢n,1,,2020,1688,Glaciares,2,verano,20,647687.7542,4547431.4
2574,SANTA CRUZ,,HUEMUL,16/02/2020,0,Campo Los Huemules.Provincia de Santa Cruz. laguna Verde,Bosque de lenga,Bueno,Investigaci¢n,1,,2020,1687,Glaciares,2,verano,20,647687.7542,4547431.4
2629,SANTA CRUZ,,HUEMUL,10/03/2020,0,Campo Los Huemules. Provincia de Santa Cruz. Camara trampa,Bosque de lenga,Bueno,Conservacion,3,,2020,1723,Glaciares,3,verano,20,647687.7542,4547431.4
2658,SANTA CRUZ,,HUEMUL,25/03/2020,0,"Campo Los Huemules, provincia de Santa Cruz.",Bosque de lenga,Bueno,investigaci¢n,3,,2020,1743,Glaciares,3,verano,20,647687.7542,4547431.4
2565,SANTA CRUZ,,HUEMUL,25/03/2020,0,Campo Los Huemules. Provincia de Santa Cruz,Bosque de lenga,Bueno,Investigacion,3,,2020,1678,Glaciares,3,verano,20,647687.7542,4547431.4
2437,SANTA CRUZ,,HUEMUL,6/04/2020,0,Campo Los Huemules. Provincia de Santa Cruz. Laguna Verde.,Bosque de lenga,Bueno,Investigacion,1,,2020,1550,Glaciares,4,oto¤o,20,647687.7542,4547431.4
2438,SANTA CRUZ,,HUEMUL,7/04/2020,0,Campo Los Huemules. Provincia de Santa Cruz. Laguna Verde,Bosque de lenga,Bueno,Investigacion,2,,2020,1551,Glaciares,4,oto¤o,20,647687.7542,4547431.4
2642,SANTA CRUZ,,HUEMUL,28/12/2020,0,"Campo Los Huemules, Provincia de Santa Cruz.",Bosque de lenga,Bueno,Tur¡stico,1,,2020,1729,Glaciares,12,primavera,20,647687.7542,4547431.4
2572,SANTA CRUZ,,HUEMUL,16/02/2020,0,Campo Los Huemules. provincia de Santa Cruz. Laguna Verde,Bosque de lenga,Bueno,Tur¡stico,1,,2020,1685,Glaciares,2,verano,20,647717.4825,4547452.851
2573,SANTA CRUZ,,HUEMUL,14/02/2020,0,Campo Los Huemules. Provincia de Santa Cruz. Laguna Verde,Bosque de Lenga,Bueno,Tur¡stico,2,,2020,1686,Glaciares,2,verano,20,647798.193,4547472.935
2392,SANTA CRUZ,,HUEMUL,10/12/2019,560,"Campo Los Huemules. Provincia de Santa Cruz. Sendero Valle Rio Diablo, referencia cartel conexi¢n a  Laguna Verde.",Bosque de lenga,Bueno,Tur¡stico,1,,2019,1505,Glaciares,12,primavera,19,647973.2865,4547479.359
2428,SANTA CRUZ,,HUEMUL,8/01/2020,0,Campo Los Huemules Provincia de Santa Cruz. Laguna Verde,Bosque de lenga,Bueno,Turistico,2,,2020,1541,Glaciares,1,verano,20,647784.223,4547495.557
2393,SANTA CRUZ,,HUEMUL,13/12/2019,0,Campo Los Huemules. Provincia de santa Cruz.  Sendero Valle R¡o Diablo- Luego del km 1 -Referencia luego mesa  rea de descanso.,Bosque de lenga,Bueno,Tur¡stico,2,,2019,1506,Glaciares,12,primavera,19,647951.7356,4547491.062
2410,SANTA CRUZ,,HUEMUL,2/01/2020,0,Campo Los Huemules. Provincia de Santa Cruz. Senda laguna Verde llegando a pasarela.,Bosque de lenga,Bueno,Tur¡stico,1,,2020,1523,Glaciares,1,verano,20,647806.6689,4547517.203
2415,SANTA CRUZ,,HUEMUL,28/01/2020,0,Campo Los Huemules. Provincia de Santa Cruz.Entre Laguna Verde y puente colgante Valle del Diablo.,Bosque de lenga,Bueno,Tur¡stico,1,,2020,1528,Glaciares,1,verano,20,647762.9697,4547518.375
2424,SANTA CRUZ,,HUEMUL,5/01/2020,0,Capo los Huemules. provincia de Santa Cruz. 150mts. cruzando puente laguna Verde a Laguna Verde,Bosque de lenga,Bueno,Tur¡stico,1,,2020,1537,Glaciares,1,verano,20,647814.2502,4547528.124
